,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
4074,292600.0,3,1.5,1520,7123,1,0,0,4,1520,0,1959,0,1012 Lynnwood Ave NE,Renton,WA 98056,USA,47.4992419386866,-122.17639355964711
4075,362000.0,5,3.0,1810,3000,2,0,0,3,1810,0,1998,1,4519 33rd Ave S,Seattle,WA 98118,USA,47.56238989738824,-122.29111094214095
4076,1087500.0,2,2.0,2360,11340,1,0,0,3,2360,0,1997,0,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA,0.0,0.0
4077,357562.0,2,1.75,1210,1032,2,0,0,3,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,0.0,0.0
4078,789900.0,3,2.5,3420,25150,1,0,0,4,1750,1670,1987,0,14102 SE 42nd St,Bellevue,WA 98006,USA,47.5706067,-122.1710925
4079,513000.0,3,2.5,1810,4592,2,0,0,3,1810,0,1992,0,25744 SE 37th St,Issaquah,WA 98029,USA,47.57627116017242,-121.99653405756895
4080,336000.0,3,2.25,2760,10160,1,0,0,3,2760,0,1969,1,14213 SE 170th St,Renton,WA 98058,USA,47.450306499999996,-122.15004334279477
4081,560000.0,4,2.25,1950,9800,1,0,0,3,1330,620,1968,1,12034 NE 67th St,Kirkland,WA 98033,USA,47.66594324242424,-122.17895067676767
4082,1150000.0,3,2.5,3830,48743,2,0,0,3,3830,0,1991,0,16123 SE 44th Way,Bellevue,WA 98006,USA,47.56662121408142,-122.12426896437772
4083,410000.0,4,2.25,2060,7283,1,0,0,3,1220,840,1963,1,15568 11th Ave NE,Shoreline,WA 98155,USA,47.74186439597315,-122.31686469127517
4084,371500.0,3,1.0,1650,6400,1,0,0,4,980,670,1954,1,9233 25th Ave SW,Seattle,WA 98106,USA,47.52064416161616,-122.3646712929293
4085,368000.0,4,1.75,2100,11942,1,0,0,3,1030,1070,1964,1,5901-5909 17th Ave SW,Seattle,WA 98106,USA,47.5481036,-122.3559636
4086,650000.0,4,3.0,3720,57499,1,0,0,3,1880,1840,2003,0,4316 331st Ave NE,Carnation,WA 98014,USA,47.64603964583573,-121.89757032959274
4087,308950.0,4,2.5,1920,8562,2,0,2,4,1920,0,1994,0,203 Farrelly St,Enumclaw,WA 98022,USA,47.192766734693876,-122.00806804081633
4088,440000.0,3,2.0,1860,217800,2,0,2,3,1860,0,1998,1,9700 174th Ave SE,Renton,WA 98059,USA,47.5157225,-122.1066160673868
4089,630000.0,2,2.5,2290,3507,2,0,0,3,2290,0,2005,0,2598 NE Natalie Way,Issaquah,WA 98029,USA,47.5544286,-121.9997047
4090,228950.0,3,1.75,1200,9085,1,0,0,4,1200,0,1968,0,35839 14th Ave SW,Federal Way,WA 98023,USA,47.28052205094099,-122.35301456778713
4091,782000.0,4,3.5,5270,53428,2,0,0,3,3440,1830,2004,1,18603 E Spring Lake Dr SE,Renton,WA 98058,USA,47.43582585,-122.08464149061297
4092,245000.0,3,2.5,1600,2788,2,0,0,4,1600,0,1992,0,11539 SE 221st Pl,Kent,WA 98031,USA,47.4033401,-122.1871323
4093,410000.0,4,2.5,2560,4020,2,0,0,3,2560,0,2006,0,27645 236th Ct SE,Maple Valley,WA 98038,USA,47.35335775,-122.02684690000001
4094,427550.0,2,1.0,880,4000,1,0,0,3,880,0,1940,1,7554 Jones Ave NW,Seattle,WA 98117,USA,47.68373263636364,-122.38633663636364
4095,235000.0,2,1.0,1020,7920,1,0,0,3,1020,0,1939,1,1712 S Dawson St,Seattle,WA 98108,USA,47.55568902040816,-122.31006381632653
4096,210000.0,3,2.0,960,9380,1,0,0,3,960,0,1949,1,13045 6th Pl SW,Seattle,WA 98146,USA,47.48563230612245,-122.34263334693877
4097,485000.0,4,2.25,1900,7200,1,0,0,3,1370,530,1977,1,11042 31st Ave SW,Seattle,WA 98146,USA,47.503312169119276,-122.37210811200436
4098,410000.0,3,2.0,1320,6000,1,0,0,4,1320,0,1920,0,2200 S Hanford St,Seattle,WA 98144,USA,47.5751978,-122.3040516
4099,435000.0,4,2.75,2230,9640,1,0,0,3,1320,910,1998,1,13362 3rd Ave NE,Seattle,WA 98125,USA,47.72650060869565,-122.3260843478261
4100,300000.0,3,1.0,1150,7314,1,0,0,3,1150,0,1960,1,16940 NE 16th Pl,Bellevue,WA 98008,USA,47.62453354022988,-122.11333689655171
4101,455000.0,4,3.5,3440,6000,2,0,0,4,3440,0,2002,0,21625 4th Ave S,Normandy Park,WA 98198,USA,47.40720490909091,-122.33050627272728
4102,210000.0,3,1.0,1070,8179,1,0,0,3,1070,0,1949,1,11247 11th Ave SW,Seattle,WA 98146,USA,47.501571,-122.3490512745509
4103,1050000.0,4,2.75,2250,3433,1,0,0,3,1500,750,1927,1,2052 Boyer Ave E,Seattle,WA 98112,USA,47.63785711111112,-122.30692255555556
4104,458400.0,4,2.5,1910,10300,1,0,0,3,1910,0,1921,1,105 NW 178th St,Shoreline,WA 98177,USA,47.758137876243815,-122.35869459182976
4105,390000.0,3,1.75,1180,16552,1,0,0,4,1180,0,1967,0,16714 NE 158th St,Woodinville,WA 98072,USA,47.742424946308724,-122.1160304295302
4106,148226.0,3,1.0,1400,7360,1,0,0,4,1400,0,1968,0,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA,0.0,0.0
4107,711600.0,4,3.0,3580,9316,3,0,0,3,2370,1210,1991,0,15502 SE 18th St,Bellevue,WA 98007,USA,47.59449846987952,-122.13328521686746
4108,819000.0,3,2.75,3176,13391,2,0,3,4,2726,450,1985,0,401 S 289th St,Federal Way,WA 98003,USA,47.342125,-122.328673
4109,613000.0,2,2.0,1170,1890,1,0,1,4,1170,0,1927,0,2425 Westview Dr W,Seattle,WA 98119,USA,47.639895351109395,-122.37110246712099
4110,592350.0,2,2.0,1570,4665,1,0,0,3,1570,0,2006,0,Adair Creek Trail,Redmond,WA 98053,USA,47.7151951,-122.0173386
4111,232000.0,3,1.5,1460,15000,1,0,0,3,1460,0,1966,1,31605-31625 51st Ave S,Auburn,WA 98001,USA,0.0,0.0
4112,250000.0,3,1.75,1140,10400,1,0,0,4,1140,0,1983,0,1705 Douglas Ct,Milton,WA 98354,USA,44.893710265306126,-93.1449286122449
4113,115000.0,1,2.0,1150,9812,1,0,0,4,1150,0,1962,0,34215 40th Ave S,Auburn,WA 98001,USA,47.2950873,-122.28387727697785
4114,1115000.0,4,2.5,3180,31931,1,0,0,4,2390,790,1978,1,3108 142nd Pl NE,Bellevue,WA 98007,USA,47.63899228399082,-122.14998135395486
4115,585000.0,4,2.5,2630,6185,2,0,0,3,2630,0,1999,0,3505 Monterey Ct NE,Renton,WA 98056,USA,47.5229296,-122.19212530015267
4116,580000.0,3,2.25,1940,5980,1,0,0,3,1520,420,1987,1,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA,47.54753754110472,-122.07447768130338
4117,165000.0,1,1.0,850,8050,1,0,0,2,850,0,1906,0,3510 S Holly St,Seattle,WA 98118,USA,47.542668649999996,-122.28822954116859
4118,430000.0,3,2.0,1550,6039,1,0,0,5,830,720,1942,0,6537 36th Ave SW,Seattle,WA 98126,USA,47.544298454545455,-122.37792172727272
4119,383000.0,3,2.25,2090,15000,1,0,0,3,2090,0,1961,1,608 Riverside Dr SE,North Bend,WA 98045,USA,47.48756918795738,-121.78430452593955
4121,201500.0,3,1.0,1320,5000,1,0,0,3,1320,0,1912,1,4207 SW Manning St,Seattle,WA 98116,USA,47.571170367346944,-122.38590063265306
4122,690000.0,4,2.5,3220,35400,2,0,0,3,3220,0,1991,0,16831 NE 176th St,Woodinville,WA 98072,USA,47.754805389956076,-122.11424073860879
4123,325000.0,2,1.0,800,7260,1,0,0,3,800,0,1953,0,7354 27th Ave SW,Seattle,WA 98126,USA,47.53650709090909,-122.36698454545454
4124,375000.0,3,1.75,1660,9673,1,0,0,3,1130,530,1976,0,13300 NE 186th St,Woodinville,WA 98072,USA,47.762654,-122.161676
4125,600000.0,4,2.5,2250,11370,2,0,0,3,2250,0,1991,0,12362 76th Ct NE,Kirkland,WA 98034,USA,47.71156348979592,-122.23895110204082
4126,340000.0,3,2.25,2120,13090,1,0,0,3,2120,0,1997,0,1310 G St SE,Auburn,WA 98002,USA,38.88133831578893,-76.9872565264354
4127,890000.0,4,2.75,2310,4020,3,0,0,5,2310,0,1979,0,1602 32nd Ave,Seattle,WA 98122,USA,47.615401795918366,-122.29122248979591
4128,415000.0,4,1.75,1920,7700,2,0,0,4,1920,0,1970,0,7209 SE 70th St,Newcastle,WA 98056,USA,37.07007436012023,-94.70446260813111
4129,255000.0,3,1.75,1550,9720,1,0,0,3,1050,500,1976,0,22821 SE 288th St,Black Diamond,WA 98010,USA,47.34346279591837,-122.03717685714285
4130,530000.0,2,2.5,1785,779,2,0,0,3,1595,190,1975,0,1600-1718 107th Ave SE,Bellevue,WA 98004,USA,0.0,0.0
4131,468000.0,3,1.5,1830,9848,1,0,0,5,1830,0,1962,0,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA,0.0,0.0
4132,970000.0,5,2.75,3500,5040,2,0,2,3,2950,550,1927,1,5433 37th Ave SW,Seattle,WA 98126,USA,47.55299366442953,-122.37909294630873
4133,599000.0,3,2.0,2560,14680,1,0,0,3,1330,1230,1987,1,16604 NE 42nd Ct,Redmond,WA 98052,USA,47.64836063320031,-122.11564531547364
4134,399500.0,4,1.75,1360,4840,1,0,0,4,1360,0,1928,0,5048 35th Ave SW,Seattle,WA 98126,USA,47.55643637724551,-122.37613316167665
4137,325000.0,2,1.0,810,4080,1,0,0,4,810,0,1941,1,3620 SW Holden St,Seattle,WA 98126,USA,47.53350114285714,-122.3783353877551
4138,1135250.0,5,4.0,7320,217800,2,0,0,3,7320,0,1992,0,19100 SE 174th St,Renton,WA 98058,USA,47.447269000000006,-122.08571062241731
4139,568000.0,4,1.75,2790,17476,1,0,2,3,1450,1340,1956,1,2714 SW 164th Pl,Burien,WA 98166,USA,47.455973161064385,-122.36727082160616
4140,517000.0,2,1.5,1920,3408,1,0,0,4,960,960,1912,1,1103 26th Ave,Seattle,WA 98122,USA,47.61172485,-122.29911493604911
4141,469950.0,4,2.75,2530,14178,2,0,0,3,2530,0,1997,0,15200 287th Ave NE,Duvall,WA 98019,USA,47.737231,-121.954952
4144,623000.0,3,1.75,2050,16313,1,0,0,2,2050,0,1973,0,4009 97th Ave SE,Mercer Island,WA 98040,USA,47.57426964381958,-122.21173591736155
4145,720000.0,4,2.25,2410,8400,2,0,0,5,2410,0,1965,0,16451 NE 18th St,Bellevue,WA 98008,USA,47.626223596956315,-122.12062557025067
4146,205000.0,3,1.0,1180,8240,1,0,0,4,1180,0,1967,0,30105 10th Ave S,Federal Way,WA 98003,USA,47.33253979591837,-122.32091320408163
4147,148000.0,2,1.0,630,4200,1,0,0,3,630,0,1930,1,7760 10th Ave SW,Seattle,WA 98106,USA,47.5328303939394,-122.34790918181818
4148,950000.0,3,2.5,3480,7800,1,0,0,4,1750,1730,1941,1,10323 Valmay Ave NW,Seattle,WA 98177,USA,47.70431991540354,-122.37760718175805
4149,405000.0,3,1.5,1010,7683,1,0,0,5,1010,0,1953,0,12500-12578 10th Ave NE,Seattle,WA 98125,USA,0.0,0.0
4150,293000.0,3,2.25,1910,3481,2,0,0,3,1910,0,2009,0,19358 114th Pl SE,Kent,WA 98031,USA,47.4293545,-122.18800350000001
4151,550000.0,3,3.5,2490,3582,2,0,0,3,1720,770,2005,0,320 NW Boulder Pl,Issaquah,WA 98027,USA,47.53379592237201,-122.06853344191056
4152,435000.0,4,2.5,2150,3143,2,0,0,3,2150,0,2010,0,1356 Elma Pl NE,Renton,WA 98059,USA,47.50505726515913,-122.15426403340186
4153,355000.0,4,2.75,3000,5470,2,0,0,3,3000,0,2005,0,22710 SE 268th Pl,Maple Valley,WA 98038,USA,47.3613524,-122.03799595000001
4154,673000.0,3,2.75,2830,3496,2,0,0,3,2830,0,2012,1,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,USA,0.0,0.0
4155,449990.0,4,2.5,2680,5539,2,0,0,3,2680,0,2013,1,13800 453rd Ave SE,North Bend,WA 98045,USA,47.4442286,-121.7366429
4156,249000.0,2,1.5,1090,2686,2,0,0,3,1090,0,1982,0,13124 113th Pl NE,Kirkland,WA 98034,USA,47.7171909,-122.1899639
4157,380000.0,4,2.5,1984,32400,1,0,0,3,1564,420,1962,1,26856 12th Ave S,Des Moines,WA 98198,USA,47.36105762517021,-122.31800912225125
4158,760005.0,4,2.75,3090,5859,2,0,0,3,3090,0,2010,0,384 218th Pl SE,Sammamish,WA 98074,USA,47.607983346527945,-122.04708244478277
4159,674600.0,4,2.5,2610,5140,2,0,0,3,2610,0,2006,0,922 N 91st St,Seattle,WA 98103,USA,47.694999333333335,-122.34683488888889
4160,812000.0,4,3.5,3370,3634,2,0,0,3,2750,620,2007,0,2154 NE Morgan Ln,Issaquah,WA 98029,USA,47.552568946335334,-122.00187939319936
4161,333490.0,4,2.5,2250,3916,2,0,0,3,2250,0,2014,0,29024 121st Way SE,Auburn,WA 98092,USA,47.341374099999996,-122.17991600802566
4162,320000.0,3,3.25,1450,1387,2,0,0,3,1180,270,2013,1,5107 Puget Blvd SW,Seattle,WA 98106,USA,47.555322948275865,-122.36269567241379
4163,999000.0,4,2.5,3130,10849,2,0,0,3,3130,0,2013,1,9006 116th Ave NE,Kirkland,WA 98033,USA,47.6826476,-122.1858694
4164,810000.0,2,2.75,2700,8572,1,0,0,3,2700,0,2007,0,22857 NE 138th Ct,Redmond,WA 98053,USA,47.72362242857143,-122.03285114285714
4165,399950.0,5,2.75,1970,5400,1,0,0,3,1320,650,1986,0,1770 19th Ave S,Seattle,WA 98144,USA,47.5871776,-122.3081228
4166,550000.0,3,2.0,1970,4166,2,0,3,5,1270,700,1929,0,3608 34th Ave SW,Seattle,WA 98126,USA,47.571776654238136,-122.37502282194488
4167,290000.0,3,1.5,1950,15954,1,0,0,4,1950,0,1959,0,1020 S 299th Pl,Federal Way,WA 98003,USA,47.33562597959184,-122.31914075510204
4168,232500.0,3,1.5,1940,9887,1,0,0,4,1140,800,1969,0,450 S 305th St,Federal Way,WA 98003,USA,47.32880149608474,-122.3285012561182
4170,565000.0,3,2.5,2500,7394,2,0,0,3,2500,0,1990,1,12440 NE 160th St,Woodinville,WA 98072,USA,47.743948,-122.172979
4171,749950.0,4,2.75,2910,18700,1,0,0,3,2210,700,1957,1,821 NW 175th St,Shoreline,WA 98177,USA,25.934853800000003,-80.2166268
4172,720500.0,4,2.5,3350,35298,2,0,0,4,3350,0,1985,0,22720 NE 46th St,Redmond,WA 98053,USA,47.650301438364046,-122.03644551842312
4173,507000.0,3,1.75,2140,40098,1,0,0,5,1490,650,1950,0,17295-17403 SE 192nd Dr,Renton,WA 98058,USA,47.43043055,-122.1090988
4174,989000.0,5,4.5,4030,13474,2,0,0,3,4030,0,2000,0,25758 SE 31st Pl,Sammamish,WA 98075,USA,47.58105290551181,-121.99550788188976
4175,463000.0,4,2.5,1980,6660,2,0,0,4,1980,0,1974,0,12812 130th Ct NE,Kirkland,WA 98034,USA,47.715816734693874,-122.16730026530611
4176,310000.0,3,1.5,1460,9908,1,0,0,3,1460,0,1952,1,19539 4th Ave S,Des Moines,WA 98148,USA,47.428018187606185,-122.33096224478872
4177,284000.0,4,1.75,1880,8800,1,0,0,3,1130,750,1960,1,10000-10026 S 100th St,Seattle,WA 98168,USA,0.0,0.0
4178,737500.0,3,1.75,2320,10900,2,0,0,3,2320,0,1935,1,8038 42nd Ave NE,Seattle,WA 98115,USA,47.68703639801585,-122.28291585512545
4179,569000.0,3,3.25,2220,8227,1,0,0,5,1770,450,1929,0,4123 13th Ave S,Seattle,WA 98108,USA,47.56692184426653,-122.3160835130747
4180,700000.0,3,1.0,1410,7200,2,0,0,4,1410,0,1901,0,1122A 23rd Ave S,Seattle,WA 98144,USA,47.48077,-111.2856333
4181,660000.0,3,1.0,1240,3500,1,0,0,4,1240,0,1927,0,768 N 75th St,Seattle,WA 98103,USA,47.68338206060606,-122.34862373737374
4182,275000.0,4,2.0,2030,8426,2,0,0,3,2030,0,1944,0,3515 S 137th St,Tukwila,WA 98168,USA,47.48073387755102,-122.28761902040817
4183,570000.0,6,3.75,4000,6015,2,0,2,3,3080,920,2004,1,16638 SE 167th St,Renton,WA 98058,USA,47.4498658,-121.7796321
4184,150000.0,3,0.75,490,38500,1,0,0,4,490,0,1959,0,11881 Tye River Rd NE,Skykomish,WA 98288,USA,47.711041699999996,-121.3142965
4185,356000.0,3,2.5,1590,3411,2,0,0,3,1590,0,2000,0,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA,47.529640143007555,-121.87755485736095
4186,610000.0,3,2.5,2630,5827,2,0,0,3,2630,0,2001,0,9954 227th Way NE,Redmond,WA 98053,USA,47.68807805,-122.03782780242702
4187,498800.0,2,1.75,1350,4614,1,0,0,3,1350,0,2008,0,12412 243rd Terrace NE,Redmond,WA 98053,USA,47.70879053999371,-122.01541433259563
4188,226550.0,3,1.0,990,4440,1,0,0,3,990,0,1943,1,9025 15th Ave SW,Seattle,WA 98106,USA,47.522544515151516,-122.3540916969697
4189,692500.0,4,2.75,3710,7984,2,0,0,3,3710,0,1999,0,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,USA,47.535405408163264,-121.86769769387755
4190,250000.0,3,1.0,990,8062,1,0,0,4,990,0,1960,1,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA,0.0,0.0
4191,660000.0,4,2.5,2510,4543,2,0,0,3,2510,0,2002,0,22518 SE 15th Pl,Sammamish,WA 98075,USA,47.59583174887377,-122.03922330966235
4192,295000.0,2,1.0,800,6500,1,0,0,4,800,0,1953,1,108 N 183rd St,Shoreline,WA 98133,USA,47.762002836734695,-122.35821875510203
4193,154950.0,4,1.0,1600,10183,1,0,0,4,1600,0,1966,0,3516 O St SE,Auburn,WA 98002,USA,47.27782518072289,-122.21122663855422
4194,409124.0,5,3.25,3320,11340,2,0,0,4,2480,840,1999,0,14014 SE 236th Pl,Kent,WA 98042,USA,47.390170179646006,-122.15403252478268
4195,287000.0,5,1.5,1730,9230,1,0,0,3,1010,720,1962,1,1724 Edmonds Way SE,Renton,WA 98058,USA,47.464760444444444,-122.1846621010101
4196,810000.0,4,1.75,2000,3988,1,0,4,4,1000,1000,1958,1,1322 Alki Ave SW,Seattle,WA 98116,USA,47.5924474,-122.3909012
4197,525000.0,4,2.75,2910,6308,1,0,0,3,1640,1270,1985,0,14812 104th Ave NE,Bothell,WA 98011,USA,47.735203,-122.20109272598845
4198,525000.0,4,1.75,1710,10440,1,0,0,4,1710,0,1955,1,3834 136th Ave SE,Bellevue,WA 98006,USA,47.57532901073788,-122.15807491909666
4199,275000.0,3,1.0,1200,7800,1,0,0,4,1200,0,1954,1,9246 30th Ave SW,Seattle,WA 98126,USA,47.520187346938776,-122.37122255102041
4200,583000.0,3,2.5,2600,5100,2,0,1,3,2600,0,1998,1,1007 N 29th St,Renton,WA 98056,USA,43.631206,-116.2253164
4201,237950.0,2,1.75,1460,7926,1,0,0,4,1460,0,1987,0,26231 187th Pl SE,Covington,WA 98042,USA,47.36682193724365,-122.0922191693621
4202,1065000.0,4,3.75,4260,9800,2,0,0,3,4260,0,2008,0,7811 126th Ave NE,Kirkland,WA 98033,USA,47.674342598180104,-122.17210633230835
4203,679000.0,4,2.75,2100,4480,1,0,0,4,1780,320,1928,0,5519 31st Ave NE,Seattle,WA 98105,USA,47.6687820909091,-122.29397572727272
4205,410000.0,3,1.75,1660,6250,1,0,0,3,830,830,1980,0,1919 42nd Ave SW,Seattle,WA 98116,USA,47.58650672727273,-122.38507472727272
4206,306000.0,3,1.0,1450,7200,1,0,0,3,1010,440,1969,1,10606 NE 143rd Pl,Kirkland,WA 98034,USA,47.730961,-122.19911598189717
4207,215000.0,4,1.5,1860,5040,1,0,0,5,1860,0,1920,0,1730 Washington Ave,Enumclaw,WA 98022,USA,47.20796189795919,-121.99285844897959
4208,594950.0,4,2.5,2720,10006,2,0,0,3,2720,0,1989,0,2201 223rd Pl NE,Sammamish,WA 98074,USA,47.632141562249,-122.04177537349398
4210,305000.0,3,1.5,1800,12196,1,0,0,4,1800,0,1966,0,30002 8th Ave SW,Federal Way,WA 98023,USA,47.33271017367503,-122.34491822101064
4211,425000.0,2,1.0,1320,8830,1,0,0,3,1020,300,1939,1,2603 36th Ave W,Seattle,WA 98199,USA,47.64329513131313,-122.40377781818182
4212,215000.0,3,1.75,1770,29004,1,0,0,3,1770,0,1959,1,2253 SW 313th St,Federal Way,WA 98023,USA,47.32059989110278,-122.36353082761883
4213,480000.0,5,2.75,2550,7725,1,0,0,5,1390,1160,1967,0,12570 SE 72nd St,Newcastle,WA 98056,USA,47.53873880721676,-122.17286248145383
4214,550000.0,4,1.75,2150,9000,1,0,0,4,1110,1040,1966,0,17010 NE 88th St,Redmond,WA 98052,USA,47.68081085037674,-122.11253553068917
4215,750000.0,4,2.5,3020,7465,2,0,0,3,3020,0,2004,1,1125 270th Pl SE,Sammamish,WA 98075,USA,47.598614435591145,-121.97960388369256
4216,137124.0,3,1.0,960,27442,1,0,0,4,960,0,1970,0,15416 SE Jones Rd,Renton,WA 98058,USA,47.4674846,-122.13413375705758
4217,840000.0,3,2.0,2783,11177,2,0,0,3,2783,0,1910,1,3672 SW Orchard St,Seattle,WA 98126,USA,47.53818016351706,-122.38136589756034
4218,624800.0,3,2.0,2250,14274,1,0,0,4,1500,750,1964,0,3726 Gallagher Hill Rd,Mercer Island,WA 98040,USA,47.576830643283934,-122.21689498368237
4219,630000.0,3,1.75,1710,8767,1,0,0,4,1710,0,1986,0,10515 115th Pl NE,Kirkland,WA 98033,USA,47.69391800400389,-122.187276
4220,590000.0,3,2.5,2650,9380,1,0,0,5,1680,970,1975,0,4765 NE 203rd St,Lake Forest Park,WA 98155,USA,47.775854517342545,-122.27365715634205
4221,599950.0,3,3.25,1830,1804,3,0,0,3,1830,0,2014,0,1501 NW 90th St,Seattle,WA 98117,USA,47.69452005,-122.37698995
4222,299880.0,3,2.5,1460,3044,2,0,0,3,1460,0,2000,0,6511 29th Ave S,Seattle,WA 98108,USA,47.5440534,-122.2960757
4223,400000.0,3,2.0,1760,6875,1,0,0,4,1760,0,1967,0,Brooktrails Trail 14,Woodinville,WA 98072,USA,39.457031,-123.376821
4224,560000.0,3,2.5,1960,6058,2,0,0,3,1960,0,2002,0,2501-2507 248th Terrace NE,Sammamish,WA 98074,USA,47.6322428,-122.0071285
4225,229000.0,4,2.25,2010,7688,1,0,0,3,1170,840,1979,1,32701-32911 49th Pl SW,Federal Way,WA 98023,USA,0.0,0.0
4226,525000.0,4,2.5,3670,9958,2,0,0,3,3670,0,2005,0,13559 SE 159th Pl,Renton,WA 98058,USA,47.461481500000005,-122.15894932692308
4227,737000.0,2,2.25,2290,9772,1,0,0,3,2290,0,2007,0,13555 Adair Creek Way NE,Redmond,WA 98053,USA,47.719944176506075,-122.02503727469906
4228,680000.0,3,2.0,1780,5720,1,0,0,5,980,800,1925,0,537 N 70th St,Seattle,WA 98103,USA,29.738718163265307,-95.30117277551021
4229,635000.0,4,2.5,3080,35430,2,0,0,3,3080,0,1997,0,9788-16090 NE Quail Creek Dr,Redmond,WA 98053,USA,0.0,0.0
4230,740000.0,4,2.5,3360,15091,2,0,0,3,3360,0,1997,0,6520 154th Ave NE,Redmond,WA 98052,USA,47.66456062962963,-122.13506555555556
4231,335500.0,3,1.0,1370,6780,2,0,0,3,1370,0,1930,1,12008 35th Ave NE,Seattle,WA 98125,USA,47.71566698657718,-122.29136877852349
4232,270000.0,4,2.5,1660,8063,1,0,0,4,1660,0,1978,1,25139 11th Ave S,Des Moines,WA 98198,USA,47.37661736734694,-122.31993934693878
4233,1037000.0,4,3.5,4440,10660,2,0,0,3,4440,0,2003,0,15124 SE 82nd Ct,Newcastle,WA 98059,USA,47.52920171030709,-122.1354057710432
4234,450000.0,5,2.5,2850,209523,1,0,0,4,1930,920,1925,1,23211 190th Ave SE,Renton,WA 98058,USA,47.3939158,-122.08861123877176
4235,379000.0,3,2.5,1530,2913,2,0,0,4,1530,0,1986,0,11807 NE 105th Ct,Kirkland,WA 98033,USA,47.6938418,-122.1840939
4236,468000.0,4,2.5,2100,8400,1,0,0,4,1240,860,1976,1,14634 128th Ave NE,Woodinville,WA 98072,USA,47.73450973529398,-122.17003788850889
4237,321500.0,1,1.0,730,1942,1,0,0,3,730,0,2008,0,924 26th Ave S,Seattle,WA 98144,USA,47.594287757575756,-122.29893863636364
4238,443000.0,3,2.25,1920,8223,2,0,0,4,1920,0,1989,0,14808 104th Ave NE,Bothell,WA 98011,USA,47.734977,-122.20088336584507
4239,340000.0,3,1.0,1600,7324,1,0,0,4,1600,0,1958,1,1496 Aberdeen Ave NE,Renton,WA 98056,USA,47.50561250048354,-122.19088708276755
4240,470000.0,4,2.25,2380,17199,2,0,0,3,1530,850,1979,1,5504 NE 190th St,Kenmore,WA 98028,USA,47.76580491666667,-122.27050267708333
4241,545000.0,3,2.5,2760,17377,2,0,0,3,2760,0,2002,0,615 Bronson Pl NE,Renton,WA 98056,USA,47.492011004618156,-122.18800481679305
4242,415000.0,4,1.5,1840,11367,1,0,0,4,1840,0,1950,1,18820 1st Ave NW,Shoreline,WA 98177,USA,47.765756935064935,-122.35839496103895
4243,599000.0,7,2.5,2580,5750,1,0,0,4,1880,700,1901,0,125 30th Ave,Seattle,WA 98122,USA,37.78593018367347,-122.49063834693878
4244,759000.0,4,1.75,2100,4750,1,0,0,3,1340,760,1975,0,5626 Keystone Pl N,Seattle,WA 98103,USA,47.66982890909091,-122.33360963636363
4245,300000.0,4,1.75,1820,5015,1,0,0,4,1190,630,1926,1,1714 S Pearl St,Seattle,WA 98108,USA,47.55679864646464,-122.31021670707071
4247,359000.0,3,1.5,1550,4980,1,0,0,3,1080,470,1978,0,10304 Interlake Ave N,Seattle,WA 98133,USA,47.703388636363634,-122.34050442424243
4248,550000.0,4,1.0,1440,3600,1,0,0,4,1440,0,1924,0,3822 42nd Ave SW,Seattle,WA 98116,USA,47.56991483673469,-122.38533753061225
4249,395000.0,2,1.0,930,6380,1,0,0,4,930,0,1940,1,548 NE 86th St,Seattle,WA 98115,USA,47.69138806711409,-122.32245105369128
4250,486000.0,4,2.5,3560,12047,2,0,0,3,3560,0,1988,1,509 SW 335th St,Federal Way,WA 98023,USA,47.302249,-122.340462
4251,187000.0,2,1.0,840,11600,1,0,0,3,840,0,1952,1,12314-12426 24th Ave S,Burien,WA 98168,USA,0.0,0.0
4252,734950.0,4,3.25,4280,47179,2,0,0,3,3050,1230,2002,0,33518 161st Ln SE,Auburn,WA 98092,USA,46.8519889,-122.5959591
4253,284000.0,3,1.5,1500,10018,1,0,0,4,1500,0,1957,1,15012 133rd Ave SE,Renton,WA 98058,USA,47.46821461005138,-122.16307146020254
4254,696000.0,4,3.5,3650,38546,2,0,0,3,2550,1100,1996,0,45804 SE 137th St,North Bend,WA 98045,USA,47.476500503820986,-121.72785365490263
4255,380000.0,2,1.0,780,3910,1,0,0,3,780,0,1918,0,4112 38th Ave SW,Seattle,WA 98126,USA,47.5663021409396,-122.37996704026845
4256,625000.0,4,1.0,1600,5500,1,0,0,4,1600,0,1946,1,9510 28th Ave NW,Seattle,WA 98117,USA,47.698172,-122.393415
4257,252000.0,4,1.75,1120,8250,1,0,0,4,1120,0,1966,0,12224 SE 165th St,Renton,WA 98058,USA,47.45540335404664,-122.17750512630238
4258,560000.0,2,1.0,1010,9219,1,0,0,4,1010,0,1960,1,1641-1699 4th St,Kirkland,WA 98033,USA,29.9491943,30.9324132
